635302^Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train^2020/10/16 上午 12:00:00^914.276977539063^Tanjirō Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyōjurō Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!^7.09999990463257^27^16 28 36 12 14 18^Action | Adventure | Animation | Drama | Fantasy | History | ^ATJYac_dORw 23riEOmDOgM^/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg^^^
337401^Mulan^2020/9/4 上午 12:00:00^752.840026855469^When the Emperor of China issues a decree that one man per family must serve in the Imperial Chinese Army to defend the country from Huns, Hua Mulan, the eldest daughter of an honored warrior, steps in to take the place of her ailing father. She is spirited, determined and quick on her feet. Disguised as a man by the name of Hua Jun, she is tested every step of the way and must harness her innermost strength and embrace her true potential.^7.19999980926514^2695^28 12 18 14^Action | Adventure | Drama | Fantasy | ^01ON04GCwKs KK8FHdFluOQ R-eFm--k21c bJbAZh3fv0g 1UXZEGYSwgg^/aKx1ARwG55zZ0GpRvU2WrGrCG9o.jpg^^^
741067^Welcome to Sudden Death^2020/9/29 上午 12:00:00^1113.17504882813^Jesse Freeman is a former special forces officer and explosives expert now working a regular job as a security guard in a state-of-the-art basketball arena. Trouble erupts when a tech-savvy cadre of terrorists kidnap the team's owner and Jesse's daughter during opening night. Facing a ticking clock and impossible odds, it's up to Jesse to not only save them but also a full house of fans in this highly charged action thriller.^6.40000009536743^130^28 12 18 53^Action | Adventure | Drama | Thriller | ^xisfaGi_6Ow^/elZ6JCzSEvFOq4gNjNeZsnRFsvj.jpg^^^
718444^Rogue^2020/8/20 上午 12:00:00^704.247009277344^Battle-hardened O’Hara leads a lively mercenary team of soldiers on a daring mission: rescue hostages from their captors in remote Africa. But as the mission goes awry and the team is stranded, O’Hara’s squad must face a bloody, brutal encounter with a gang of rebels.^5.80000019073486^327^28 12 18 53^Action | Adventure | Drama | Thriller | ^IpSK2CsKULg^/uOw5JD8IlD546feZ6oxbIjvN66P.jpg^^^
354912^Coco^2017/10/27 上午 12:00:00^532.234008789063^Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.^8.19999980926514^12489^16 10751 35 12 14 10402^Adventure | Animation | Comedy | Family | Fantasy | Music | ^zNCz4mQzfEI xlnPHQ3TLX8 bvomHFZO0mk 946WZKoMSlU bFqeYK96JXc yOvfedkA_JM Rvr68u6k5sI upT1iqrxNBw di2bCDqa_Ro KbsOT6-LjSs TO_CrQbRdbo n3umjh6xYok O7PUsrGUUh0 dPw0J6Kaj04 yg8116aeD7E _TLXORFumu0 k4vVAbIm3hA^/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg^^^
446893^Trolls World Tour^2020/3/12 上午 12:00:00^348.518005371094^Queen Poppy and Branch make a surprising discovery — there are other Troll worlds beyond their own, and their distinct differences create big clashes between these various tribes. When a mysterious threat puts all of the Trolls across the land in danger, Poppy, Branch, and their band of friends must embark on an epic quest to create harmony among the feuding Trolls to unite them against certain doom.^7.59999990463257^1246^16 10751 35 14 12 10402^Adventure | Animation | Comedy | Family | Fantasy | Music | ^SyTg7RIn-X8 3cCoDDhFpmY 08AExF6dETA^/7W0G3YECgDAfnuiHG91r8WqgIOe.jpg^^^
594328^Phineas and Ferb The Movie: Candace Against the Universe^2020/8/28 上午 12:00:00^324.601013183594^Phineas and Ferb travel across the galaxy to rescue their older sister Candace, who has been abducted by aliens and taken to a utopia in a far-off planet, free of her pesky little brothers.^7.30000019073486^130^16 878 35 10402 10751 10770 28 12^Action | Adventure | Animation | Comedy | Family | Music | Science Fiction | TV Movie | ^seB7sOmisRI lREhpc8t6EA w7FySIfypLc 27nJxcXxyfs^/n6hptKS7Y0ZjkYwbqKOK3jz9XAC.jpg^^^
606234^Archive^2020/8/13 上午 12:00:00^454.298004150391^2038: George Almore is working on a true human-equivalent AI, and his latest prototype is almost ready. This sensitive phase is also the riskiest as he has a goal that must be hidden at all costs—being reunited with his dead wife.^5.69999980926514^153^878 18 14 53^Drama | Fantasy | Science Fiction | Thriller | ^m0J0BwIzURI^/eDnHgozW8vfOaLHzfpHluf1GZCW.jpg^^^
590223^Love and Monsters^2020/10/16 上午 12:00:00^774.601989746094^Seven years after the Monsterpocalypse, Joel Dawson, along with the rest of humanity, has been living underground ever since giant creatures took control of the land. After reconnecting over radio with his high school girlfriend Aimee, who is now 80 miles away at a coastal colony, Joel begins to fall for her again. As Joel realizes that there’s nothing left for him underground, he decides against all logic to venture out to Aimee, despite all the dangerous monsters that stand in his way.^7.69999980926514^234^28 12 35 878^Action | Adventure | Comedy | Science Fiction | ^-19tBHrZwOM h12bnIdo_SI BRf9nJY1nT4 colsgZogBOY 0bfwThwgNbg 2qj3xjv5t-E UU6WPMqTX5k^/r4Lm1XKP0VsTgHX4LG4syAwYA2I.jpg^^^
475430^Artemis Fowl^2020/6/12 上午 12:00:00^545.559020996094^Artemis Fowl is a 12-year-old genius and descendant of a long line of criminal masterminds. He soon finds himself in an epic battle against a race of powerful underground fairies who may be behind his father's disappearance.^5.80000019073486^904^12 14 878 10751 28^Action | Adventure | Family | Fantasy | Science Fiction | ^wXlBep9uFjI fl2r3Fwxz_o MQj64sYpoqA^/tI8ocADh22GtQFV28vGHaBZVb0U.jpg^^^
635237^Arthur & Merlin: Knights of Camelot^2020/5/28 上午 12:00:00^442.144989013672^King Arthur returns home after fighting the Roman Empire. His illegitimate son has corrupted the throne of Camelot and King Arthur must reunite with the wizard Merlin and the Knights of the Round Table to fight to get back his crown.^6^37^28 12 36^Action | Adventure | History | ^AQhYrFhWHWw^/chGTXsvn53XvEnvsJ9ZD9eiYKx9.jpg^^^
621870^Secret Society of Second Born Royals^2020/9/25 上午 12:00:00^382.450988769531^Sam is a teenage royal rebel, second in line to the throne of the kingdom of Illyria. Just as her disinterest in the royal way of life is at an all-time high, she discovers she has super-human abilities and is invited to join a secret society of similar extraordinary second-born royals charged with keeping the world safe.^7.09999990463257^189^28 12 35 14^Action | Adventure | Comedy | Fantasy | ^fklskMu40oQ^/xOmGTJtBgRVSAF4S5dZEUqHqyy5.jpg^^^
531219^Roald Dahl's The Witches^2020/10/26 上午 12:00:00^2635.50903320313^In late 1967, a young orphaned boy goes to live with his loving grandma in the rural Alabama town of Demopolis. As the boy and his grandmother encounter some deceptively glamorous but thoroughly diabolical witches, she wisely whisks him away to a seaside resort. Regrettably, they arrive at precisely the same time that the world's Grand High Witch has gathered.^7.19999980926514^388^14 10751 12 35 27^Adventure | Comedy | Family | Fantasy | Horror | ^9nlhmJF5FNI^/betExZlgK0l7CZ9CsCBVcwO1OjL.jpg^^^
560050^Over the Moon^2020/10/16 上午 12:00:00^784.68701171875^A girl builds a rocket to travel to the moon in hopes of meeting the legendary Moon Goddess.^7.90000009536743^199^16 12 10751 14^Adventure | Animation | Family | Fantasy | ^26DIABx44Tw P_zuK_pergw 0J6AudFxgU8^/lQfdytwN7eh0tXWjIiMceFdBBvD.jpg^^^
624963^A Babysitter's Guide to Monster Hunting^2020/10/14 上午 12:00:00^614.275024414063^Recruited by a secret society of babysitters, a high schooler battles the Boogeyman and his monsters when they nab the boy she's watching on Halloween.^6.09999990463257^81^12 35 14 10751^Adventure | Comedy | Family | Fantasy | ^MKR33fJ_yPw^/bkld8Me0WiLWipLORRNfF1yIPHu.jpg^^^
677638^We Bare Bears: The Movie^2020/6/30 上午 12:00:00^457.614013671875^When Grizz, Panda, and Ice Bear's love of food trucks and viral videos went out of hand, it catches the attention of Agent Trout from the National Wildlife Control, who pledges to restore the “natural order” by separating them forever. Chased away from their home, the Bears embark on an epic road trip as they seek refuge in Canada, with their journey being filled with new friends, perilous obstacles, and huge parties. The risky journey also forces the Bears to face how they first met and became brothers, in order to keep their family bond from splitting apart.^7.69999980926514^463^12 16 35 9648 10751^Adventure | Animation | Comedy | Family | Mystery | ^0ZNsLy2IwcY^/kPzcvxBwt7kEISB9O4jJEuBn72t.jpg^^^
611395^Double World^2020/7/21 上午 12:00:00^324.808990478516^Keen to bring honor to his clan, young villager Dong Yilong embarks on a perilous journey to compete in a tournament that selects warriors for battle.^6.80000019073486^127^28 12 14^Action | Adventure | Fantasy | ^i4das8_tUUY^/lv3RonWge4GlC9ymNzC0oWpFCfv.jpg^^^
330457^Frozen II^2019/11/20 上午 12:00:00^269.816009521484^Elsa, Anna, Kristoff and Olaf head far into the forest to learn the truth about an ancient mystery of their kingdom.^7.30000019073486^6321^16 10751 12 35 14^Adventure | Animation | Comedy | Family | Fantasy | ^eSLe4HuKuK0 Zi4LMpSDccc bwzLiQZDw2I vSKlICmmi98 q_ZKwGa94UQ TlM5t_GFoR4 JIOKOsYW-sc JntesK7rdTA jkmHLNqxdb8 syg1embpvgc K2W36KbSh8E _2Fs7_vXxvc NU0ozjtW0qI^/qXsndsv3WOoxszmdlvTWeY688eK.jpg^^^
385103^Scoob!^2020/7/8 上午 12:00:00^273.088012695313^In Scooby-Doo’s greatest adventure yet, see the never-before told story of how lifelong friends Scooby and Shaggy first met and how they joined forces with young detectives Fred, Velma, and Daphne to form the famous Mystery Inc. Now, with hundreds of cases solved, Scooby and the gang face their biggest, toughest mystery ever: an evil plot to unleash the ghost dog Cerberus upon the world. As they race to stop this global “dogpocalypse,” the gang discovers that Scooby has a secret legacy and an epic destiny greater than anyone ever imagined.^7.40000009536743^824^10751 16 35 12^Adventure | Animation | Comedy | Family | ^-BgWppq25xI GzlEnS7MmUo pYas80wjCYw L0r4hGtc_5o aILrgOW7sNc^/jHo2M1OiH9Re33jYtUQdfzPeUkx.jpg^^^
508439^Onward^2020/2/29 上午 12:00:00^261.351989746094^In a suburban fantasy world, two teenage elf brothers embark on an extraordinary quest to discover if there is still a little magic left out there.^7.90000009536743^3308^16 10751 12 35 14^Adventure | Animation | Comedy | Family | Fantasy | ^x8DKg_fsacM gn5QmllRCn4 A5Z7QsRGxGo HxKXiQvyG_o di1DPydyqdk^/f4aul3FyD3jv3v4bul1IrkWZvzq.jpg^^^
664767^Mortal Kombat Legends: Scorpion's Revenge^2020/4/12 上午 12:00:00^247.501007080078^After the vicious slaughter of his family by stone-cold mercenary Sub-Zero, Hanzo Hasashi is exiled to the torturous Netherrealm. There, in exchange for his servitude to the sinister Quan Chi, he’s given a chance to avenge his family – and is resurrected as Scorpion, a lost soul bent on revenge. Back on Earthrealm, Lord Raiden gathers a team of elite warriors – Shaolin monk Liu Kang, Special Forces officer Sonya Blade and action star Johnny Cage – an unlikely band of heroes with one chance to save humanity. To do this, they must defeat Shang Tsung’s horde of Outworld gladiators and reign over the Mortal Kombat tournament.^8.39999961853027^643^14 28 12 16^Action | Adventure | Animation | Fantasy | ^I1vccr3yWBU^/4VlXER3FImHeFuUjBShFamhIp9M.jpg^^^
283566^Evangelion: 3.0+1.0 Thrice Upon a Time^2021/1/23 上午 12:00:00^293.949005126953^^0^0^28 16 18 878^Action | Animation | Drama | Science Fiction | ^-xezMJ2s50E jRcjFME4wis^/q034rbTWteRNA8sMSc2YjegmiUx.jpg^^^
539885^Ava^2020/7/2 上午 12:00:00^672.56298828125^A black ops assassin is forced to fight for her own survival after a job goes dangerously wrong.^5.80000019073486^554^28 80 18 53^Action | Crime | Drama | Thriller | ^ozUuAcGOhPs^/qzA87Wf4jo1h8JMk9GilyIYvwsA.jpg^^^
